date,account_id,currency,balance,inflow,outflow,net_flow,day_of_week,day_of_week_num,is_weekend,day_of_month,is_month_end,bank_name,account_type
2025-04-13,ACC-003,COP,3877913393.28,49012196.84,59510046.0,-10497849.159999996,Sunday,6,1,13,0,Banco Sureste,reserve
2025-04-14,ACC-003,COP,3819622057.54,64900909.66,123192245.4,-58291335.74000001,Monday,0,0,14,0,Banco Sureste,reserve
2025-04-15,ACC-003,COP,3857027990.31,191115149.09,153709216.32,37405932.77000001,Tuesday,1,0,15,0,Banco Sureste,reserve
2025-04-16,ACC-003,COP,3872793995.49,122256468.66,106490463.48,15766005.179999992,Wednesday,2,0,16,0,Banco Sureste,reserve
2025-04-17,ACC-003,COP,3932226861.78,100902826.15,41469959.85,59432866.300000004,Thursday,3,0,17,0,Banco Sureste,reserve
2025-04-18,ACC-003,COP,3901247100.0,128097811.69,159077573.48,-30979761.78999999,Friday,4,0,18,0,Banco Sureste,reserve
2025-04-19,ACC-003,COP,3877114644.45,0.0,24132455.55,-24132455.55,Saturday,5,1,19,0,Banco Sureste,reserve
2025-04-20,ACC-003,COP,3866564494.51,1649144.97,12199294.9,-10550149.93,Sunday,6,1,20,0,Banco Sureste,reserve
2025-04-21,ACC-003,COP,3941494020.77,118064836.43,43135310.18,74929526.25,Monday,0,0,21,0,Banco Sureste,reserve
2025-04-22,ACC-003,COP,3928109312.82,142456253.22,155840961.17,-13384707.949999988,Tuesday,1,0,22,0,Banco Sureste,reserve
2025-04-23,ACC-003,COP,4007834452.05,107979695.24,28254556.01,79725139.22999999,Wednesday,2,0,23,0,Banco Sureste,reserve
2025-04-24,ACC-003,COP,3910471305.69,80300224.58,177663370.94,-97363146.36,Thursday,3,0,24,0,Banco Sureste,reserve
2025-04-25,ACC-003,COP,3807607497.17,8681469.95,111545278.47,-102863808.52,Friday,4,0,25,0,Banco Sureste,reserve
2025-04-26,ACC-003,COP,3728996733.94,761491.86,79372255.09,-78610763.23,Saturday,5,1,26,0,Banco Sureste,reserve
2025-04-27,ACC-003,COP,3685775127.09,19572983.58,62794590.43,-43221606.85,Sunday,6,1,27,0,Banco Sureste,reserve
2025-04-28,ACC-003,COP,3631566021.04,131414853.3,185623959.34,-54209106.04000001,Monday,0,0,28,0,Banco Sureste,reserve
2025-04-29,ACC-003,COP,3603276618.78,101577009.96,129866412.22,-28289402.260000005,Tuesday,1,0,29,0,Banco Sureste,reserve
2025-04-30,ACC-003,COP,3499665515.09,54587641.71,158198745.39,-103611103.67999998,Wednesday,2,0,30,1,Banco Sureste,reserve
2025-05-01,ACC-003,COP,3485675438.27,78374699.56,92364776.38,-13990076.819999993,Thursday,3,0,1,0,Banco Sureste,reserve
2025-05-02,ACC-003,COP,3532405677.23,103794777.23,57064538.27,46730238.96,Friday,4,0,2,0,Banco Sureste,reserve
2025-05-03,ACC-003,COP,3503486004.63,50469953.62,79389626.22,-28919672.6,Saturday,5,1,3,0,Banco Sureste,reserve
2025-05-04,ACC-003,COP,3555790732.19,52304727.56,0.0,52304727.56,Sunday,6,1,4,0,Banco Sureste,reserve
2025-05-05,ACC-003,COP,3517891756.35,102271322.55,140170298.39,-37898975.83999999,Monday,0,0,5,0,Banco Sureste,reserve
2025-05-06,ACC-003,COP,3482599465.86,39471140.71,74763431.2,-35292290.49,Tuesday,1,0,6,0,Banco Sureste,reserve
2025-05-07,ACC-003,COP,3496754427.65,135004486.85,120849525.06,14154961.789999992,Wednesday,2,0,7,0,Banco Sureste,reserve
2025-05-08,ACC-003,COP,3439144586.32,119308267.37,176918108.7,-57609841.32999998,Thursday,3,0,8,0,Banco Sureste,reserve
2025-05-09,ACC-003,COP,3425754784.77,119288545.1099998,132678346.66,-13389801.55000019,Friday,4,0,9,0,Banco Sureste,reserve
2025-05-10,ACC-003,COP,3523202095.42,133972552.02,36525241.37,97447310.65,Saturday,5,1,10,0,Banco Sureste,reserve
2025-05-11,ACC-003,COP,3477200379.83,14167402.9,60169118.49,-46001715.59,Sunday,6,1,11,0,Banco Sureste,reserve
2025-05-12,ACC-003,COP,3503825526.42,119580609.14,92955462.55,26625146.590000004,Monday,0,0,12,0,Banco Sureste,reserve
2025-05-13,ACC-003,COP,3379711566.58,68941375.49,193055335.33,-124113959.84000002,Tuesday,1,0,13,0,Banco Sureste,reserve
2025-05-14,ACC-003,COP,3408747643.75,112437713.57,83401636.39,29036077.179999992,Wednesday,2,0,14,0,Banco Sureste,reserve
2025-05-15,ACC-003,COP,3436872383.85,133484181.91,105359441.81000009,28124740.099999905,Thursday,3,0,15,0,Banco Sureste,reserve
2025-05-16,ACC-003,COP,3401982825.43,94414958.92,129304517.34,-34889558.42,Friday,4,0,16,0,Banco Sureste,reserve
2025-05-17,ACC-003,COP,3347875409.0834885,0.0,55541697.08,-55541697.08,Saturday,5,1,17,0,Banco Sureste,reserve
2025-05-18,ACC-003,COP,3392179520.88,104173199.99,58434807.46,45738392.529999994,Sunday,6,1,18,0,Banco Sureste,reserve
2025-05-19,ACC-003,COP,3389835293.37,89003595.69,91347823.2,-2344227.5100000054,Monday,0,0,19,0,Banco Sureste,reserve
2025-05-20,ACC-003,COP,3377754690.04,87785209.56,99865812.9,-12080603.340000004,Tuesday,1,0,20,0,Banco Sureste,reserve
2025-05-21,ACC-003,COP,3327287050.1,88571262.82,139038902.76,-50467639.94,Wednesday,2,0,21,0,Banco Sureste,reserve
2025-05-22,ACC-003,COP,3234282417.91,42149769.46,135154401.65,-93004632.19,Thursday,3,0,22,0,Banco Sureste,reserve
2025-05-23,ACC-003,COP,3203342162.59,84748338.01,115688593.33,-30940255.319999993,Friday,4,0,23,0,Banco Sureste,reserve
2025-05-24,ACC-003,COP,3122117610.82,2338827.06,83563378.83,-81224551.77,Saturday,5,1,24,0,Banco Sureste,reserve
2025-05-25,ACC-003,COP,3128550560.39,76355599.79,69922650.21,6432949.580000013,Sunday,6,1,25,0,Banco Sureste,reserve
2025-05-26,ACC-003,COP,3048964118.33,46466647.79,126053089.85,-79586442.06,Monday,0,0,26,0,Banco Sureste,reserve
2025-05-27,ACC-003,COP,3104154220.77,103812809.9,48622707.46,55190102.440000005,Tuesday,1,0,27,0,Banco Sureste,reserve
2025-05-28,ACC-003,COP,3085875971.34,92370398.36,110648647.79,-18278249.430000007,Wednesday,2,0,28,0,Banco Sureste,reserve
2025-05-29,ACC-003,COP,3091393946.7200003,109736072.4,104218097.01,5517975.390000001,Thursday,3,0,29,0,Banco Sureste,reserve
2025-05-30,ACC-003,COP,3048659135.84,101744928.79,144479739.67,-42734810.87999998,Friday,4,0,30,0,Banco Sureste,reserve
2025-05-31,ACC-003,COP,3122620640.28,73961504.43,0.0,73961504.43,Saturday,5,1,31,1,Banco Sureste,reserve
2025-06-01,ACC-003,COP,3115351568.9,27559045.85,34828117.23,-7269071.379999995,Sunday,6,1,1,0,Banco Sureste,reserve
2025-06-02,ACC-003,COP,3051602702.01,38876516.69,102625383.59,-63748866.900000006,Monday,0,0,2,0,Banco Sureste,reserve
2025-06-03,ACC-003,COP,3116764356.69,129655206.98,64493552.3,65161654.68000001,Tuesday,1,0,3,0,Banco Sureste,reserve
2025-06-04,ACC-003,COP,3149559712.24,103987755.25,71192399.7,32795355.549999997,Wednesday,2,0,4,0,Banco Sureste,reserve
2025-06-05,ACC-003,COP,3075566927.72,73324520.97,147317305.48,-73992784.50999999,Thursday,3,0,5,0,Banco Sureste,reserve
2025-06-06,ACC-003,COP,3038513410.54,75580278.95,112633796.13,-37053517.17999999,Friday,4,0,6,0,Banco Sureste,reserve
2025-06-07,ACC-003,COP,2943033670.04,0.0,95479740.5,-95479740.5,Saturday,5,1,7,0,Banco Sureste,reserve
2025-06-08,ACC-003,COP,2963786539.32,53052668.45,32299799.16,20752869.290000003,Sunday,6,1,8,0,Banco Sureste,reserve
2025-06-09,ACC-003,COP,3016700974.7,105971566.16999963,53057130.79,52914435.37999963,Monday,0,0,9,0,Banco Sureste,reserve
2025-06-10,ACC-003,COP,3056114641.04,126174445.65,86760779.31,39413666.34,Tuesday,1,0,10,0,Banco Sureste,reserve
2025-06-11,ACC-003,COP,3058791372.67,85446840.9,82770109.28,2676731.620000005,Wednesday,2,0,11,0,Banco Sureste,reserve
2025-06-12,ACC-003,COP,3013664350.17,74002826.17,119129848.66,-45127022.489999995,Thursday,3,0,12,0,Banco Sureste,reserve
2025-06-13,ACC-003,COP,2995707693.59,98122104.02,116078760.6,-17956656.58,Friday,4,0,13,0,Banco Sureste,reserve
2025-06-14,ACC-003,COP,2977673698.02,35685029.13,53719024.7,-18033995.57,Saturday,5,1,14,0,Banco Sureste,reserve
2025-06-15,ACC-003,COP,2896425471.61,23260135.50000015,104508361.91,-81248226.40999985,Sunday,6,1,15,0,Banco Sureste,reserve
2025-06-16,ACC-003,COP,2808696574.88,41478828.19,129207724.91,-87728896.72,Monday,0,0,16,0,Banco Sureste,reserve
2025-06-17,ACC-003,COP,2865434106.64,122681266.96,65943735.2,56737531.75999999,Tuesday,1,0,17,0,Banco Sureste,reserve
2025-06-18,ACC-003,COP,2895056486.7,149841389.57,120219009.51,29622380.059999987,Wednesday,2,0,18,0,Banco Sureste,reserve
2025-06-19,ACC-003,COP,2916570138.4,114966717.41,93453065.72,21513651.689999998,Thursday,3,0,19,0,Banco Sureste,reserve
2025-06-20,ACC-003,COP,2910509000.17,81161550.89,87222689.11,-6061138.219999999,Friday,4,0,20,0,Banco Sureste,reserve
2025-06-21,ACC-003,COP,2878765368.48,46292536.16,78036167.85,-31743631.689999998,Saturday,5,1,21,0,Banco Sureste,reserve
2025-06-22,ACC-003,COP,2907920290.48,39764795.33,10609873.34,29154921.99,Sunday,6,1,22,0,Banco Sureste,reserve
2025-06-23,ACC-003,COP,2899291802.26,111211290.54,119839778.76,-8628488.219999999,Monday,0,0,23,0,Banco Sureste,reserve
2025-06-24,ACC-003,COP,2890859520.02,105959244.11,114391526.36,-8432282.25,Tuesday,1,0,24,0,Banco Sureste,reserve
2025-06-25,ACC-003,COP,2904101421.11,78893633.96,65651732.86,13241901.099999994,Wednesday,2,0,25,0,Banco Sureste,reserve
2025-06-26,ACC-003,COP,2920575511.95,61909824.88,45435734.04,16474090.840000004,Thursday,3,0,26,0,Banco Sureste,reserve
2025-06-27,ACC-003,COP,2924091808.78,94537528.48,91021231.65,3516296.829999998,Friday,4,0,27,0,Banco Sureste,reserve
2025-06-28,ACC-003,COP,2946315266.06,22223457.28,0.0,22223457.28,Saturday,5,1,28,0,Banco Sureste,reserve
2025-06-29,ACC-003,COP,2875578931.43,0.0,70736334.63,-70736334.63,Sunday,6,1,29,0,Banco Sureste,reserve
2025-06-30,ACC-003,COP,2840346830.03,67155522.71,102387624.12,-35232101.41000001,Monday,0,0,30,1,Banco Sureste,reserve
2025-07-01,ACC-003,COP,2754301621.28,45710115.37,131755324.12,-86045208.75,Tuesday,1,0,1,0,Banco Sureste,reserve
2025-07-02,ACC-003,COP,2736837474.52,78662092.46,96126239.22,-17464146.760000005,Wednesday,2,0,2,0,Banco Sureste,reserve
2025-07-03,ACC-003,COP,2753514111.54,145757937.15,129081300.14,16676637.010000005,Thursday,3,0,3,0,Banco Sureste,reserve
2025-07-04,ACC-003,COP,2755900157.18,74164095.70999986,71778050.07,2386045.6399998665,Friday,4,0,4,0,Banco Sureste,reserve
2025-07-05,ACC-003,COP,2730671454.94,24099106.4,49327808.64,-25228702.240000002,Saturday,5,1,5,0,Banco Sureste,reserve
2025-07-06,ACC-003,COP,2736406411.42,29894732.06,24159775.58,5734956.48,Sunday,6,1,6,0,Banco Sureste,reserve
2025-07-07,ACC-003,COP,2774206887.21,122240234.14999996,84439758.36,37800475.78999996,Monday,0,0,7,0,Banco Sureste,reserve
2025-07-08,ACC-003,COP,2829936445.98,147021565.61,91292006.84,55729558.77000001,Tuesday,1,0,8,0,Banco Sureste,reserve
2025-07-09,ACC-003,COP,2864688036.43,135421469.29,100669878.84,34751590.44999999,Wednesday,2,0,9,0,Banco Sureste,reserve
2025-07-10,ACC-003,COP,2907302322.79,113526457.43,70912171.06,42614286.370000005,Thursday,3,0,10,0,Banco Sureste,reserve
2025-07-11,ACC-003,COP,2863301314.53,62397707.97,106398716.24,-44001008.269999996,Friday,4,0,11,0,Banco Sureste,reserve
2025-07-12,ACC-003,COP,2888163266.52,62664873.76,37802921.78,24861951.979999997,Saturday,5,1,12,0,Banco Sureste,reserve
2025-07-13,ACC-003,COP,2888163266.52,0.0,0.0,0.0,Sunday,6,1,13,0,Banco Sureste,reserve
2025-07-14,ACC-003,COP,2892220723.21,45426868.66,41369411.97,4057456.6899999976,Monday,0,0,14,0,Banco Sureste,reserve
2025-07-15,ACC-003,COP,2857064086.5600004,89933179.95,125089816.59,-35156636.64,Tuesday,1,0,15,0,Banco Sureste,reserve
2025-07-16,ACC-003,COP,2915548159.0,85328624.97,26844552.53,58484072.44,Wednesday,2,0,16,0,Banco Sureste,reserve
2025-07-17,ACC-003,COP,2908901832.7400002,81904731.68,88551057.94,-6646326.25999999,Thursday,3,0,17,0,Banco Sureste,reserve
2025-07-18,ACC-003,COP,3006441286.59,148237601.04,50698147.19,97539453.85,Friday,4,0,18,0,Banco Sureste,reserve
2025-07-19,ACC-003,COP,2941005181.55,24331802.7,89767907.74,-65436105.03999999,Saturday,5,1,19,0,Banco Sureste,reserve
2025-07-20,ACC-003,COP,2935319197.06,48525948.51,54211933.0,-5685984.490000002,Sunday,6,1,20,0,Banco Sureste,reserve
2025-07-21,ACC-003,COP,2923127081.61,91422994.89,103615110.34,-12192115.450000003,Monday,0,0,21,0,Banco Sureste,reserve
2025-07-22,ACC-003,COP,2963673656.02,110424327.22,69877752.8,40546574.42,Tuesday,1,0,22,0,Banco Sureste,reserve
2025-07-23,ACC-003,COP,3024460428.21,114933000.47,54146228.28,60786772.19,Wednesday,2,0,23,0,Banco Sureste,reserve
2025-07-24,ACC-003,COP,3022936917.04,100665172.24,102188683.41,-1523511.1700000018,Thursday,3,0,24,0,Banco Sureste,reserve
2025-07-25,ACC-003,COP,2998946653.4900002,72057956.23,96048219.78,-23990263.549999997,Friday,4,0,25,0,Banco Sureste,reserve
2025-07-26,ACC-003,COP,3010017600.17,17317712.77,6246766.09,11070946.68,Saturday,5,1,26,0,Banco Sureste,reserve
2025-07-27,ACC-003,COP,3030195972.36,25476345.24,5297973.05,20178372.189999998,Sunday,6,1,27,0,Banco Sureste,reserve
2025-07-28,ACC-003,COP,3068766820.5,100687274.93,62116426.79,38570848.14000001,Monday,0,0,28,0,Banco Sureste,reserve
2025-07-29,ACC-003,COP,3120735039.13,113911919.27,61943700.63999988,51968218.630000114,Tuesday,1,0,29,0,Banco Sureste,reserve
2025-07-30,ACC-003,COP,3116313222.61,75949487.32,80371303.84,-4421816.520000011,Wednesday,2,0,30,0,Banco Sureste,reserve
2025-07-31,ACC-003,COP,3141083449.65,134785119.41,110014892.37,24770227.03999999,Thursday,3,0,31,1,Banco Sureste,reserve
2025-08-01,ACC-003,COP,3112485353.5,87581768.06,116179864.21,-28598096.14999999,Friday,4,0,1,0,Banco Sureste,reserve
2025-08-02,ACC-003,COP,3073988067.64,0.0,38497285.86,-38497285.86,Saturday,5,1,2,0,Banco Sureste,reserve
2025-08-03,ACC-003,COP,3128863908.84,98291204.29,43415363.08,54875841.21000001,Sunday,6,1,3,0,Banco Sureste,reserve
2025-08-04,ACC-003,COP,3107580900.62,95990827.9,117273836.13,-21283008.22999999,Monday,0,0,4,0,Banco Sureste,reserve
2025-08-05,ACC-003,COP,3191270289.75,121059084.5,37369695.38,83689389.12,Tuesday,1,0,5,0,Banco Sureste,reserve
2025-08-06,ACC-003,COP,3124489200.48,42050523.5,108831612.77,-66781089.269999996,Wednesday,2,0,6,0,Banco Sureste,reserve
2025-08-07,ACC-003,COP,3054909893.48,71398435.04,140977742.04,-69579306.99999999,Thursday,3,0,7,0,Banco Sureste,reserve
2025-08-08,ACC-003,COP,3098269950.92,82019003.19,38658945.75,43360057.44,Friday,4,0,8,0,Banco Sureste,reserve
2025-08-09,ACC-003,COP,3098269950.92,0.0,0.0,0.0,Saturday,5,1,9,0,Banco Sureste,reserve
2025-08-10,ACC-003,COP,3094374142.59,29925398.24,33821206.56,-3895808.320000004,Sunday,6,1,10,0,Banco Sureste,reserve
2025-08-11,ACC-003,COP,3041666375.96,79696759.94,132404526.58,-52707766.64,Monday,0,0,11,0,Banco Sureste,reserve
2025-08-12,ACC-003,COP,3075908392.1251483,127704966.16,92150676.65,35554289.50999999,Tuesday,1,0,12,0,Banco Sureste,reserve
2025-08-13,ACC-003,COP,2985069599.7551484,26627385.28,117466177.65,-90838792.37,Wednesday,2,0,13,0,Banco Sureste,reserve
2025-08-14,ACC-003,COP,2987754672.78,106176633.39,104803833.71,1372799.6800000072,Thursday,3,0,14,0,Banco Sureste,reserve
2025-08-15,ACC-003,COP,3045905576.38,118956847.26,60805943.6600001,58150903.599999905,Friday,4,0,15,0,Banco Sureste,reserve
2025-08-16,ACC-003,COP,3133876907.68,97735659.24,9764327.94,87971331.3,Saturday,5,1,16,0,Banco Sureste,reserve
2025-08-17,ACC-003,COP,3194963154.88,61086247.19,0.0,61086247.19,Sunday,6,1,17,0,Banco Sureste,reserve
2025-08-18,ACC-003,COP,3110404195.01,66127280.65,150686240.51,-84558959.85999998,Monday,0,0,18,0,Banco Sureste,reserve
2025-08-19,ACC-003,COP,3069943359.64,85197086.81,125657922.19,-40460835.379999995,Tuesday,1,0,19,0,Banco Sureste,reserve
2025-08-20,ACC-003,COP,3074300025.08,99372697.01,95016031.57,4356665.4400000125,Wednesday,2,0,20,0,Banco Sureste,reserve
2025-08-21,ACC-003,COP,3117355878.22,134157851.63999987,91101998.5,43055853.13999987,Thursday,3,0,21,0,Banco Sureste,reserve
2025-08-22,ACC-003,COP,3080649074.61,38008732.27,74715535.88,-36706803.60999999,Friday,4,0,22,0,Banco Sureste,reserve
2025-08-23,ACC-003,COP,3082980590.61,53948071.78,51616555.78,2331516.0,Saturday,5,1,23,0,Banco Sureste,reserve
2025-08-24,ACC-003,COP,3065849778.34,0.0,17130812.28,-17130812.28,Sunday,6,1,24,0,Banco Sureste,reserve
2025-08-25,ACC-003,COP,3053088124.83,74140790.66,86902444.17,-12761653.510000005,Monday,0,0,25,0,Banco Sureste,reserve
2025-08-26,ACC-003,COP,3024158817.88,49584789.36,78514096.31,-28929306.950000003,Tuesday,1,0,26,0,Banco Sureste,reserve
2025-08-27,ACC-003,COP,2972743770.9,68690426.3,120105473.28000002,-51415046.98000002,Wednesday,2,0,27,0,Banco Sureste,reserve
2025-08-28,ACC-003,COP,2995185958.04,113235416.5,90793229.36,22442187.14,Thursday,3,0,28,0,Banco Sureste,reserve
2025-08-29,ACC-003,COP,2973262271.86,78113257.83,100036944.0,-21923686.17,Friday,4,0,29,0,Banco Sureste,reserve
2025-08-30,ACC-003,COP,2980703068.07,11400227.67,3959431.46,7440796.21,Saturday,5,1,30,0,Banco Sureste,reserve
2025-08-31,ACC-003,COP,2969215198.65,7743234.4,19231103.82,-11487869.42,Sunday,6,1,31,1,Banco Sureste,reserve
2025-09-01,ACC-003,COP,2923918830.3,54530415.06,99826783.42,-45296368.36,Monday,0,0,1,0,Banco Sureste,reserve
2025-09-02,ACC-003,COP,2985812752.69,109053858.9,47159936.5,61893922.400000006,Tuesday,1,0,2,0,Banco Sureste,reserve
2025-09-03,ACC-003,COP,2987158294.48,90324678.85,88979137.06,1345541.7899999917,Wednesday,2,0,3,0,Banco Sureste,reserve
2025-09-04,ACC-003,COP,2991771884.41,99816153.86,95202563.94,4613589.920000002,Thursday,3,0,4,0,Banco Sureste,reserve
2025-09-05,ACC-003,COP,2980067774.18,46264781.96,57968892.19,-11704110.229999997,Friday,4,0,5,0,Banco Sureste,reserve
2025-09-06,ACC-003,COP,2947902193.8,36637655.78,68803236.17,-32165580.39,Saturday,5,1,6,0,Banco Sureste,reserve
2025-09-07,ACC-003,COP,2899977364.29,0.0,47924829.51,-47924829.51,Sunday,6,1,7,0,Banco Sureste,reserve
2025-09-08,ACC-003,COP,2933113894.21,121498089.8,88361559.89,33136529.909999996,Monday,0,0,8,0,Banco Sureste,reserve
2025-09-09,ACC-003,COP,2964007549.17,104131482.68,73237827.72,30893654.96000001,Tuesday,1,0,9,0,Banco Sureste,reserve
2025-09-10,ACC-003,COP,3002585509.97,85382203.32,46804242.52000028,38577960.799999714,Wednesday,2,0,10,0,Banco Sureste,reserve
2025-09-11,ACC-003,COP,2897882077.12,19686652.82,124390085.66,-104703432.84,Thursday,3,0,11,0,Banco Sureste,reserve
2025-09-12,ACC-003,COP,2876742981.27,58392470.84,79531566.68999991,-21139095.849999905,Friday,4,0,12,0,Banco Sureste,reserve
2025-09-13,ACC-003,COP,2876742981.27,0.0,0.0,0.0,Saturday,5,1,13,0,Banco Sureste,reserve
2025-09-14,ACC-003,COP,2890428783.78,29520051.94,15834249.44,13685802.500000002,Sunday,6,1,14,0,Banco Sureste,reserve
2025-09-15,ACC-003,COP,2882492608.01,97637846.03,105574021.8,-7936175.769999996,Monday,0,0,15,0,Banco Sureste,reserve
2025-09-16,ACC-003,COP,2879098439.97,95723245.58,99117413.62,-3394168.0400000066,Tuesday,1,0,16,0,Banco Sureste,reserve
2025-09-17,ACC-003,COP,2949502818.42,131798452.97,61394074.53,70404378.44,Wednesday,2,0,17,0,Banco Sureste,reserve
2025-09-18,ACC-003,COP,2908574789.17,86864779.13,127792808.37,-40928029.24000001,Thursday,3,0,18,0,Banco Sureste,reserve
2025-09-19,ACC-003,COP,2980890784.7599998,124037329.77,51721334.19,72315995.58,Friday,4,0,19,0,Banco Sureste,reserve
2025-09-20,ACC-003,COP,2928710990.96,26459714.84,78639508.64,-52179793.8,Saturday,5,1,20,0,Banco Sureste,reserve
2025-09-21,ACC-003,COP,2935529500.9,50024700.49,43206190.549999945,6818509.940000057,Sunday,6,1,21,0,Banco Sureste,reserve
2025-09-22,ACC-003,COP,2934534832.9,81675686.63,82670354.63,-994668.0,Monday,0,0,22,0,Banco Sureste,reserve
2025-09-23,ACC-003,COP,2944529658.64,96493933.79,86499108.05,9994825.74000001,Tuesday,1,0,23,0,Banco Sureste,reserve
2025-09-24,ACC-003,COP,2935072496.99,87082149.63,96539311.29,-9457161.660000011,Wednesday,2,0,24,0,Banco Sureste,reserve
2025-09-25,ACC-003,COP,2893682078.15,68150283.97,109540702.8,-41390418.83,Thursday,3,0,25,0,Banco Sureste,reserve
2025-09-26,ACC-003,COP,3023644033.01,171139437.45,41177482.59,129961954.85999998,Friday,4,0,26,0,Banco Sureste,reserve
2025-09-27,ACC-003,COP,3054007545.39,46080713.75,15717201.37,30363512.380000003,Saturday,5,1,27,0,Banco Sureste,reserve
2025-01-01,ACC-004,MXN,91253281.78,4258986.96,3005705.18,1253281.7799999998,Wednesday,2,0,1,0,Banco Azteca+,operational
2025-01-02,ACC-004,MXN,89938362.68,4823250.9,6138170.0,-1314919.0999999996,Thursday,3,0,2,0,Banco Azteca+,operational
2025-01-03,ACC-004,MXN,87223219.29,3217332.09,5932475.48,-2715143.3900000006,Friday,4,0,3,0,Banco Azteca+,operational
2025-01-04,ACC-004,MXN,81945030.99,0.0,5278188.29,-5278188.29,Saturday,5,1,4,0,Banco Azteca+,operational
2025-01-05,ACC-004,MXN,80151792.14,1905374.76,3698613.61,-1793238.8499999999,Sunday,6,1,5,0,Banco Azteca+,operational
2025-01-06,ACC-004,MXN,79584565.64,0.0,567226.5,-567226.5,Monday,0,0,6,0,Banco Azteca+,operational
2025-01-07,ACC-004,MXN,79814508.17,2735970.04,2506027.51,229942.53000000026,Tuesday,1,0,7,0,Banco Azteca+,operational
2025-01-08,ACC-004,MXN,77735867.23,3072224.65,5150865.59,-2078640.94,Wednesday,2,0,8,0,Banco Azteca+,operational
2025-01-09,ACC-004,MXN,72977299.38,0.0,4758567.85,-4758567.85,Thursday,3,0,9,0,Banco Azteca+,operational
2025-01-10,ACC-004,MXN,73295620.02,2207450.72,1889130.08,318320.64000000013,Friday,4,0,10,0,Banco Azteca+,operational
2025-01-11,ACC-004,MXN,71251298.16,0.0,2044321.86,-2044321.86,Saturday,5,1,11,0,Banco Azteca+,operational
2025-01-12,ACC-004,MXN,68953314.1,0.0,2297984.07,-2297984.07,Sunday,6,1,12,0,Banco Azteca+,operational
2025-01-13,ACC-004,MXN,66636225.04,0.0,2317089.06,-2317089.06,Monday,0,0,13,0,Banco Azteca+,operational
2025-01-14,ACC-004,MXN,63926715.53,1760857.91,4470367.42,-2709509.51,Tuesday,1,0,14,0,Banco Azteca+,operational
2025-01-15,ACC-004,MXN,64787456.9,1575176.32,714434.95,860741.3700000001,Wednesday,2,0,15,0,Banco Azteca+,operational
2025-01-16,ACC-004,MXN,61199231.85,958978.7,4547203.75,-3588225.05,Thursday,3,0,16,0,Banco Azteca+,operational
2025-01-17,ACC-004,MXN,62769470.03,2820605.83,1250367.66,1570238.1700000002,Friday,4,0,17,0,Banco Azteca+,operational
2025-01-18,ACC-004,MXN,63077455.17,307985.15,0.0,307985.15,Saturday,5,1,18,0,Banco Azteca+,operational
2025-01-19,ACC-004,MXN,64569503.55,1492048.38,0.0,1492048.38,Sunday,6,1,19,0,Banco Azteca+,operational
2025-01-20,ACC-004,MXN,65647507.31,3393378.84,2315375.08,1078003.7599999998,Monday,0,0,20,0,Banco Azteca+,operational
2025-01-21,ACC-004,MXN,72317855.6,6670348.29,0.0,6670348.29,Tuesday,1,0,21,0,Banco Azteca+,operational
2025-01-22,ACC-004,MXN,68049041.52,1946806.6,6215620.69,-4268814.09,Wednesday,2,0,22,0,Banco Azteca+,operational
2025-01-23,ACC-004,MXN,71766428.01,4473658.94,756272.44,3717386.5000000005,Thursday,3,0,23,0,Banco Azteca+,operational
2025-01-24,ACC-004,MXN,72100790.82,2635193.11,2300830.3,334362.81000000006,Friday,4,0,24,0,Banco Azteca+,operational
2025-01-25,ACC-004,MXN,73575877.54,1475086.72,0.0,1475086.72,Saturday,5,1,25,0,Banco Azteca+,operational
2025-01-26,ACC-004,MXN,74261633.26,685755.72,0.0,685755.72,Sunday,6,1,26,0,Banco Azteca+,operational
2025-01-27,ACC-004,MXN,73411566.54,2528883.64,3378950.37,-850066.73,Monday,0,0,27,0,Banco Azteca+,operational
2025-01-28,ACC-004,MXN,75113057.07,1701490.54,0.0,1701490.54,Tuesday,1,0,28,0,Banco Azteca+,operational
2025-01-29,ACC-004,MXN,76368962.77,4480941.230000002,3225035.53,1255905.7000000025,Wednesday,2,0,29,0,Banco Azteca+,operational
2025-01-30,ACC-004,MXN,75195749.2,627718.28,1800931.86,-1173213.58,Thursday,3,0,30,0,Banco Azteca+,operational
2025-01-31,ACC-004,MXN,75113780.3707718,0.0,93069.49,-93069.49,Friday,4,0,31,1,Banco Azteca+,operational
2025-02-01,ACC-004,MXN,71388306.7762615,0.0,3729045.14,-3729045.14,Saturday,5,1,1,0,Banco Azteca+,operational
2025-02-02,ACC-004,MXN,69089220.77,0.0,2284413.8,-2284413.8,Sunday,6,1,2,0,Banco Azteca+,operational
2025-02-03,ACC-004,MXN,67321371.8,956921.21,2724770.18,-1767848.9700000002,Monday,0,0,3,0,Banco Azteca+,operational
2025-02-04,ACC-004,MXN,65137899.84,1734072.98,3917544.94,-2183471.96,Tuesday,1,0,4,0,Banco Azteca+,operational
2025-02-05,ACC-004,MXN,66046942.22,909042.37,0.0,909042.37,Wednesday,2,0,5,0,Banco Azteca+,operational
2025-02-06,ACC-004,MXN,64987306.53,0.0,1059635.69,-1059635.69,Thursday,3,0,6,0,Banco Azteca+,operational
2025-02-07,ACC-004,MXN,62107955.5,0.0,2879351.03,-2879351.03,Friday,4,0,7,0,Banco Azteca+,operational
